C++,Mult,0,600,0.188,257250133,37462781
C++,Mult,0,1000,0.963,1129922198,125517227
C++,Mult,0,1400,4.223,3096730822,346542788
C++,Mult,0,1800,9.282,6584656069,736670350
C++,Mult,0,2200,17.301,12003666373,1342439472
C++,Mult,0,2600,29.751,19807764874,2223088329
C++,Mult,0,3000,46.071,30419668747,3423594292
Java,Mult,0,600,0.212,0,0
Java,Mult,0,1000,1.184,0,0
Java,Mult,0,1400,4.361,0,0
Java,Mult,0,1800,9.573,0,0
Java,Mult,0,2200,16.956,0,0
Java,Mult,0,2600,29.924,0,0
Java,Mult,0,3000,51.95,0,0
C++,LineMult,0,600,0.078,27222646,781411
C++,LineMult,0,1000,0.372,125843290,7021355
C++,LineMult,0,1400,1.262,346482957,134870419
C++,LineMult,0,1800,2.813,749282888,367479128
C++,LineMult,0,2200,5.452,2086630553,653814861
C++,LineMult,0,2600,9.280,4428923390,1014153396
C++,LineMult,0,3000,14.319,6802508006,1566855520
C++,LineMult,0,4000,34.970,16087901522,3770003467
C++,LineMult,0,6000,116.875,54197591516,12485900510
C++,LineMult,0,8000,283.027,128597961079,28969319938
C++,LineMult,0,10000,586.005,250635398704,56319816856
Java,LineMult,0,600,0.148,0,0
Java,LineMult,0,1000,0.654,0,0
Java,LineMult,0,1400,2.092,0,0
Java,LineMult,0,1800,5.291,0,0
Java,LineMult,0,2200,9.354,0,0
Java,LineMult,0,2600,15.571,0,0
Java,LineMult,0,3000,23.777,0,0
Java,LineMult,0,4000,45.342,0,0
Java,LineMult,0,6000,172.354,0,0
Java,LineMult,0,8000,400.42,0,0
Java,LineMult,0,10000,846.059,0,0
C++,Mult,1,600,0.207,264732989,38137312
C++,Mult,1,1000,1.115,1128352404,125514609
C++,Mult,1,1400,4.513,3095195010,349820497
C++,Mult,1,1800,9.548,6582066918,736287681
C++,Mult,1,2200,17.754,12001575434,1341858898
C++,Mult,1,2600,29.946,19802591083,2223591848
C++,Mult,1,3000,46.786,30412955308,3434450515
C++,Mult,2,600,0.107,130021127,20430814
C++,Mult,2,1000,0.631,576753394,78726003
C++,Mult,2,1400,2.299,1589862423,224124892
C++,Mult,2,1800,5.009,3390494945,488961588
C++,Mult,2,2200,9.248,6172559668,883252784
C++,Mult,2,2600,15.348,10185743258,1458672974
C++,Mult,2,3000,23.755,15645049967,2242065414
C++,Mult,3,600,0.073,85770766,12968892
C++,Mult,3,1000,0.432,382560062,49880452
C++,Mult,3,1400,1.587,1053635840,142908462
C++,Mult,3,1800,3.268,2240743632,306665215
C++,Mult,3,2200,6.080,4085422433,558359774
C++,Mult,3,2600,10.077,6738165482,925051324
C++,Mult,3,3000,15.583,10345277288,1429644125
C++,Mult,4,600,0.062,64816260,9648741
C++,Mult,4,1000,0.310,285190299,35470412
C++,Mult,4,1400,1.194,785875603,101887337
C++,Mult,4,1800,2.621,1672773598,219126602
C++,Mult,4,2200,4.981,3052219771,411029365
C++,Mult,4,2600,9.961,5043606967,791509885
C++,Mult,4,3000,16.472,7750170332,1270073564
C++,LineMult,1,600,0.111,27236324,836759
C++,LineMult,1,1000,0.529,125759468,8218598
C++,LineMult,1,1400,1.664,346833293,92111147
C++,LineMult,1,1800,3.603,745660029,260761632
C++,LineMult,1,2200,6.806,2081907109,488511381
C++,LineMult,1,2600,11.847,4411155084,801129487
C++,LineMult,1,3000,18.393,6778074041,1275384553
C++,LineMult,2,600,0.061,13672477,544983
C++,LineMult,2,1000,0.317,63009627,4980968
C++,LineMult,2,1400,0.932,173739363,57080341
C++,LineMult,2,1800,2.039,373180546,104697524
C++,LineMult,2,2200,4.027,1039593899,276556324
C++,LineMult,2,2600,6.690,2202426075,428788034
C++,LineMult,2,3000,10.474,3387905237,679808899
C++,LineMult,3,600,0.038,9168425,298898
C++,LineMult,3,1000,0.194,42248962,5081087
C++,LineMult,3,1400,0.687,116472221,46190187
C++,LineMult,3,1800,1.484,252900867,100573797
C++,LineMult,3,2200,2.820,698590764,185041475
C++,LineMult,3,2600,6.362,1471043491,295805289
C++,LineMult,3,3000,7.529,2260275393,496424082
C++,LineMult,4,600,0.029,6880101,231970
C++,LineMult,4,1000,0.146,32033155,2559859
C++,LineMult,4,1400,0.494,89311087,32461901
C++,LineMult,4,1800,1.571,222914097,56686889
C++,LineMult,4,2200,2.802,541839323,137148252
C++,LineMult,4,2600,4.442,1098632349,227935401
C++,LineMult,4,3000,6.447,1695816196,361701808
