C++,Mult,0,600,0.194,261959394,37497800
C++,Mult,0,1000,0.985,1129864437,125474437
C++,Mult,0,1400,4.266,3096573925,346895375
C++,Mult,0,1800,9.300,6585227224,737515428
C++,Mult,0,2200,17.221,12003152820,1342365310
C++,Mult,0,2600,28.887,19806640104,2224269700
C++,Mult,0,3000,44.880,30419135483,3434317257
Java,Mult,0,600,0.206912961,0,0
Java,Mult,0,1000,1.17621542,0,0
Java,Mult,0,1400,4.410428956,0,0
Java,Mult,0,1800,10.536002812,0,0
Java,Mult,0,2200,19.988800447,0,0
Java,Mult,0,2600,32.835804564,0,0
Java,Mult,0,3000,64.233303163,0,0
C++,LineMult,0,600,0.081,27223980,847040
C++,LineMult,0,1000,0.376,125864090,7962294
C++,LineMult,0,1400,1.258,345733267,134225149
C++,LineMult,0,1800,2.823,743565873,367975277
C++,LineMult,0,2200,5.554,2067739245,663995418
C++,LineMult,0,2600,9.574,4422378989,924075839
C++,LineMult,0,3000,14.249,6792655567,1568161138
C++,LineMult,0,4000,34.363,16087895333,3709248370
C++,LineMult,0,6000,116.335,54193934906,12468069719
C++,LineMult,0,8000,275.675,128491371711,29741428314
C++,LineMult,0,10000,550.279,250583181978,57934937653
Java,LineMult,0,600,0.151036547,0,0
Java,LineMult,0,1000,0.630861635,0,0
Java,LineMult,0,1400,2.025534471,0,0
Java,LineMult,0,1800,5.119761115,0,0
Java,LineMult,0,2200,9.070023497,0,0
Java,LineMult,0,2600,14.907595183,0,0
Java,LineMult,0,3000,22.732450262,0,0
Java,LineMult,0,4000,43.140221372,0,0
Java,LineMult,0,6000,157.525410012,0,0
Java,LineMult,0,8000,375.340686981,0,0
Java,LineMult,0,10000,807.147229427,0,0
C++,Mult,1,600,0.200,264663388,38463680
C++,Mult,1,1000,1.001,1128452534,125492626
C++,Mult,1,1400,4.271,3094454045,346617879
C++,Mult,1,1800,9.420,6580591186,737302038
C++,Mult,1,2200,17.270,12001135275,1342034229
C++,Mult,1,2600,29.143,19803582491,2222877227
C++,Mult,1,3000,45.474,30415014562,3434415015
C++,Mult,2,600,0.105,128766031,19832007
C++,Mult,2,1000,0.599,576311207,78217613
C++,Mult,2,1400,2.238,1589448160,224190929
C++,Mult,2,1800,4.787,3384866522,483151960
C++,Mult,2,2200,8.922,6165086023,875408024
C++,Mult,2,2600,15.575,10183933510,1442324824
C++,Mult,2,3000,22.896,15623786745,2213369857
C++,Mult,3,600,0.072,82084526,10248542
C++,Mult,3,1000,0.429,381646688,49141923
C++,Mult,3,1400,1.506,1051704984,140076857
C++,Mult,3,1800,3.226,2236467405,300721340
C++,Mult,3,2200,5.938,4079580135,547405364
C++,Mult,3,2600,9.796,6729013336,907580772
C++,Mult,3,3000,15.152,10331093365,1407018790
C++,Mult,4,600,0.064,64059813,9300258
C++,Mult,4,1000,0.312,285424186,36024199
C++,Mult,4,1400,1.141,785896271,102403417
C++,Mult,4,1800,2.893,1677954938,227017956
C++,Mult,4,2200,6.857,3062455329,417746218
C++,Mult,4,2600,8.900,5058380369,1042451623
C++,Mult,4,3000,16.223,7753072057,1074943904
C++,LineMult,1,600,0.112,27209871,697889
C++,LineMult,1,1000,0.522,125745391,6686194
C++,LineMult,1,1400,1.565,346812821,81311228
C++,LineMult,1,1800,3.410,745999634,243503594
C++,LineMult,1,2200,6.684,2088223277,430326699
C++,LineMult,1,2600,11.638,4410033804,648583722
C++,LineMult,1,3000,18.860,6773986814,927184371
C++,LineMult,2,600,0.061,13664346,379149
C++,LineMult,2,1000,0.299,63064009,6932470
C++,LineMult,2,1400,0.959,174113283,54572836
C++,LineMult,2,1800,2.004,378626975,146063474
C++,LineMult,2,2200,3.623,1044549436,235846925
C++,LineMult,2,2600,6.313,2204973604,413024226
C++,LineMult,2,3000,9.772,3389025607,650564602
C++,LineMult,3,600,0.043,9137052,308356
C++,LineMult,3,1000,0.194,42211759,5571641
C++,LineMult,3,1400,0.606,116051071,43658520
C++,LineMult,3,1800,1.302,250082826,96393763
C++,LineMult,3,2200,2.419,696921744,164171894
C++,LineMult,3,2600,4.518,1470122383,285145315
C++,LineMult,3,3000,6.597,2260248376,445722631
C++,LineMult,4,600,0.035,6876151,224924
C++,LineMult,4,1000,0.149,31665202,3357317
C++,LineMult,4,1400,0.527,90144023,32170420
C++,LineMult,4,1800,1.153,202280944,73143901
C++,LineMult,4,2200,1.793,524067650,126469535
C++,LineMult,4,2600,4.539,1103647860,236071089
C++,LineMult,4,3000,5.176,1696748287,338640890
